pc_index,pc_name,pc_coefficient,gene_name,gene_loading,risk_weighted_loading,rank_within_pc
27,EXPR_PC27,0.0003394847193126543,EXPR_HEPACAM,0.27593386544701903,9.367533086013698e-05,3
27,EXPR_PC27,0.0003394847193126543,EXPR_MAGEA12,-0.25983968500587645,-8.821160253050848e-05,4
27,EXPR_PC27,0.0003394847193126543,EXPR_PRSS3,-0.2545398507158091,-8.641238977414137e-05,5
27,EXPR_PC27,0.0003394847193126543,EXPR_GPRC5A,0.2441849567767659,8.289706151173299e-05,6
27,EXPR_PC27,0.0003394847193126543,EXPR_FDCSP,-0.22427276145284392,-7.613717547129259e-05,7
27,EXPR_PC27,0.0003394847193126543,EXPR_HOMG2,0.20312491833523444,6.895780588644289e-05,8
27,EXPR_PC27,0.0003394847193126543,EXPR_AGR2,0.1932055283153397,6.559032454978618e-05,9
27,EXPR_PC27,0.0003394847193126543,EXPR_DFNB18,-0.1757646812261354,-5.9669423471132734e-05,10
28,EXPR_PC28,-0.014981251123642417,EXPR_NEU4,0.3403988916314867,-0.005099601277740843,1
28,EXPR_PC28,-0.014981251123642417,EXPR_KRT23,-0.32680065032168565,0.004895882609838826,2
28,EXPR_PC28,-0.014981251123642417,EXPR_BMP7,-0.2984747800699956,0.004471525634302545,3
28,EXPR_PC28,-0.014981251123642417,EXPR_CA9,-0.28719791221652796,0.004302584045101616,4
28,EXPR_PC28,-0.014981251123642417,EXPR_PRSS3,0.24807084989664324,-0.003716411698757016,5
28,EXPR_PC28,-0.014981251123642417,EXPR_DFNB18,0.23900913118903588,-0.003580655815186542,6
28,EXPR_PC28,-0.014981251123642417,EXPR_PCSK2,-0.2022605446625261,0.0030301160119939963,7
28,EXPR_PC28,-0.014981251123642417,EXPR_FXYD3,0.19895590228232937,-0.002980608334622438,8
28,EXPR_PC28,-0.014981251123642417,EXPR_FDCSP,0.17823144797489104,-0.0026701300802422514,9
28,EXPR_PC28,-0.014981251123642417,EXPR_ABCB5,0.17819291829863623,-0.002669552857486565,10
29,EXPR_PC29,-0.05158077788814769,EXPR_FABP7,0.28644030445250396,-0.014774813722178008,1
29,EXPR_PC29,-0.05158077788814769,EXPR_KLK6,-0.28404289768167545,0.014651153616024362,2
29,EXPR_PC29,-0.05158077788814769,EXPR_TTYH1,-0.2544154725712259,0.013122947982004533,3
29,EXPR_PC29,-0.05158077788814769,EXPR_CELA3A,-0.2543429916056983,0.013119209357420536,4
29,EXPR_PC29,-0.05158077788814769,EXPR_PGC,0.24895839599232963,-0.012841467727069872,5
29,EXPR_PC29,-0.05158077788814769,EXPR_CST1,0.24320496556617957,-0.012544701310163716,6
29,EXPR_PC29,-0.05158077788814769,EXPR_PCSK2,0.22831543965410692,-0.011776687981233276,7
29,EXPR_PC29,-0.05158077788814769,EXPR_MUC5B,0.21444573243762277,-0.011061277693926168,8
29,EXPR_PC29,-0.05158077788814769,EXPR_CACNG4,-0.20547642172754835,0.010598633670380036,9
29,EXPR_PC29,-0.05158077788814769,EXPR_TCN1,0.1985781213243094,-0.010242813969474848,10
30,EXPR_PC30,0.08134072368775272,EXPR_PRSS3,0.3995785602183787,0.0325020092582732,1
30,EXPR_PC30,0.08134072368775272,EXPR_PCSK2,0.36787337179069224,0.029923086286908623,2
30,EXPR_PC30,0.08134072368775272,EXPR_MAGEA12,-0.36264279075386513,-0.02949762704006567,3
30,EXPR_PC30,0.08134072368775272,EXPR_ETNPPL,-0.2667190623962225,-0.021695121556627613,4
30,EXPR_PC30,0.08134072368775272,EXPR_ADCY2,-0.22118457160514512,-0.017991313122928065,5
30,EXPR_PC30,0.08134072368775272,EXPR_ABCB5,0.2190855539418291,0.017820577507160564,6
30,EXPR_PC30,0.08134072368775272,EXPR_CA9,0.20261999878331663,0.01648125733464655,7
30,EXPR_PC30,0.08134072368775272,EXPR_KRT14,-0.19360485389686474,-0.015747958925432612,8
30,EXPR_PC30,0.08134072368775272,EXPR_MAGEC1,0.185454251683353,0.015084983042894566,9
30,EXPR_PC30,0.08134072368775272,EXPR_SYT13,-0.16125620940143556,-0.013116696771856562,10
31,EXPR_PC31,0.04430775447963422,EXPR_MAGEA12,0.3117786823357278,0.013814213308915298,1
31,EXPR_PC31,0.04430775447963422,EXPR_AP1M2,-0.30638089679041836,-0.013575049552240008,2
31,EXPR_PC31,0.04430775447963422,EXPR_PCSK2,0.29789939012276945,0.01319925303719244,3
31,EXPR_PC31,0.04430775447963422,EXPR_BEX1,0.2903275000895277,0.012863759592652775,4
31,EXPR_PC31,0.04430775447963422,EXPR_KRT23,0.25256976099414247,0.01119079895910836,5
31,EXPR_PC31,0.04430775447963422,EXPR_DFNB18,0.2369433595897627,0.01049842820228289,6
31,EXPR_PC31,0.04430775447963422,EXPR_CXCL5,0.20782498909009103,0.009208258591336414,7
31,EXPR_PC31,0.04430775447963422,EXPR_FXYD3,0.2022416139943154,0.008960871778425082,8
31,EXPR_PC31,0.04430775447963422,EXPR_NEU4,0.19340871883319902,0.008569506028281989,9
31,EXPR_PC31,0.04430775447963422,EXPR_XAGE1D,-0.17711474178731865,-0.007847556493836326,10
32,EXPR_PC32,-0.09807973678322089,EXPR_CA9,0.2955670548096565,-0.028989138937522932,1
32,EXPR_PC32,-0.09807973678322089,EXPR_NEU4,-0.29489201394121767,0.028922931106828535,2
32,EXPR_PC32,-0.09807973678322089,EXPR_PLA2G2A,0.2634231486234218,-0.025836473079592488,3
32,EXPR_PC32,-0.09807973678322089,EXPR_CXCL5,-0.2483171914647683,0.02435488477761314,4
32,EXPR_PC32,-0.09807973678322089,EXPR_FABP7,-0.23369454627070343,0.022920699585904827,5
32,EXPR_PC32,-0.09807973678322089,EXPR_KIF1A,0.20901456187949663,-0.020500093213001266,6
32,EXPR_PC32,-0.09807973678322089,EXPR_MAGEA12,-0.20826732902163642,0.020426804810986562,7
32,EXPR_PC32,-0.09807973678322089,EXPR_CHGA,-0.19921978973754986,0.0195394245394675,8
32,EXPR_PC32,-0.09807973678322089,EXPR_FDCSP,0.19915876520109035,-0.019533439268994233,9
32,EXPR_PC32,-0.09807973678322089,EXPR_CCL21,-0.19695175970791468,0.01931697675114444,10
33,EXPR_PC33,0.11928535787832088,EXPR_PPP1R1B,0.40499827828357204,0.048310364565159684,1
33,EXPR_PC33,0.11928535787832088,EXPR_CXCL5,0.27490697258395685,0.03279237660792304,2
33,EXPR_PC33,0.11928535787832088,EXPR_SFRP1,0.2669019173785704,0.0318374907329128,3
33,EXPR_PC33,0.11928535787832088,EXPR_CTNND2,0.23950328530555667,0.02856923510070692,4
33,EXPR_PC33,0.11928535787832088,EXPR_TCN1,-0.229787636850192,-0.027410300497688788,5
33,EXPR_PC33,0.11928535787832088,EXPR_CHGA,-0.22028860206282294,-0.02627720473357885,6
33,EXPR_PC33,0.11928535787832088,EXPR_SYT13,-0.21781790943876134,-0.025982487279710333,7
33,EXPR_PC33,0.11928535787832088,EXPR_FXYD3,0.2117378147204317,0.025257221005300295,8
33,EXPR_PC33,0.11928535787832088,EXPR_CA9,-0.18835845025231884,-0.022468405147753754,9
33,EXPR_PC33,0.11928535787832088,EXPR_PLA2G2A,-0.17345962092248096,-0.020691192959176017,10
34,EXPR_PC34,0.008236305684981673,EXPR_KLK6,0.4122411529039514,0.003395344151246214,1
34,EXPR_PC34,0.008236305684981673,EXPR_KIF1A,-0.2889955192404694,-0.0023802554380545084,2
34,EXPR_PC34,0.008236305684981673,EXPR_CACNG4,-0.2862571634066538,-0.0023577015023329507,3
34,EXPR_PC34,0.008236305684981673,EXPR_AP1M2,-0.21000087037833978,-0.0017296313625482194,4
34,EXPR_PC34,0.008236305684981673,EXPR_BEX1,-0.2097197011201126,-0.0017273155665882408,5
34,EXPR_PC34,0.008236305684981673,EXPR_PAEP,-0.20327235531445864,-0.0016742132556760902,6
34,EXPR_PC34,0.008236305684981673,EXPR_CCL21,0.19786106324666566,0.0016296442000550309,7
34,EXPR_PC34,0.008236305684981673,EXPR_FDCSP,-0.18942541690116027,-0.0015601656381030499,8
34,EXPR_PC34,0.008236305684981673,EXPR_ADCY2,0.18934921677877928,0.001559538030601887,9
34,EXPR_PC34,0.008236305684981673,EXPR_DFNB18,0.18902811087305244,0.0015568933042050678,10
35,EXPR_PC35,-0.045602484694245236,EXPR_PPP1R1B,0.3424540102784312,-0.01561675376220506,1
35,EXPR_PC35,-0.045602484694245236,EXPR_CACNG4,-0.3261887918254861,0.014875019386656075,2
35,EXPR_PC35,-0.045602484694245236,EXPR_BEX1,0.32545267992201055,-0.01484145085484458,3
35,EXPR_PC35,-0.045602484694245236,EXPR_SFRP1,-0.2892949257071377,0.013192567421682561,4
35,EXPR_PC35,-0.045602484694245236,EXPR_TTYH1,0.2815899892322555,-0.01284120317401661,5
35,EXPR_PC35,-0.045602484694245236,EXPR_FABP7,-0.26273238862763987,0.011981249731074438,6
35,EXPR_PC35,-0.045602484694245236,EXPR_DNER,-0.21258215370410707,0.009694274410561232,7
35,EXPR_PC35,-0.045602484694245236,EXPR_MUC5B,-0.17599808517595147,0.008025949985452797,8
35,EXPR_PC35,-0.045602484694245236,EXPR_PRSS3,-0.1698847915996165,0.0077471686087065535,9
35,EXPR_PC35,-0.045602484694245236,EXPR_TCN1,0.16191295102693418,-0.007383632871005844,10
36,EXPR_PC36,-0.0026065595698054073,EXPR_MUC5B,0.3548752669340451,-0.0009250035231141837,1
36,EXPR_PC36,-0.0026065595698054073,EXPR_NEU4,-0.32856643212377645,0.0008564279779690483,2
36,EXPR_PC36,-0.0026065595698054073,EXPR_EDM1,0.2556565977784992,-0.0006663841515234389,3
36,EXPR_PC36,-0.0026065595698054073,EXPR_SYT13,-0.2328200250349914,0.0006068592642972914,4
36,EXPR_PC36,-0.0026065595698054073,EXPR_CELA3A,-0.2168714145668828,0.0005652882610565442,5
36,EXPR_PC36,-0.0026065595698054073,EXPR_KLK6,0.20774892934422778,-0.0005415099598990243,6
36,EXPR_PC36,-0.0026065595698054073,EXPR_TTYH1,0.20377749957956207,-0.0005311581916401249,7
36,EXPR_PC36,-0.0026065595698054073,EXPR_CLDN10,0.19816916745627766,-0.0005165397398735308,8
36,EXPR_PC36,-0.0026065595698054073,EXPR_KRT14,-0.18287753712245902,0.0004766811944889892,9
36,EXPR_PC36,-0.0026065595698054073,EXPR_PPP1R1B,-0.1815291692967008,0.0004731665934291414,10
37,EXPR_PC37,0.009455150391691248,EXPR_HOMG2,0.3694404779523304,0.003493115279817579,1
37,EXPR_PC37,0.009455150391691248,EXPR_XAGE1D,0.31325503326354226,0.0029618734504610364,2
37,EXPR_PC37,0.009455150391691248,EXPR_DNER,-0.2765717025088807,-0.0026150270413075587,3
37,EXPR_PC37,0.009455150391691248,EXPR_CXCL5,0.26732357880066493,0.0025275846408054133,4
37,EXPR_PC37,0.009455150391691248,EXPR_MAGEA12,-0.261865934575039,-0.0024759817938677744,5
37,EXPR_PC37,0.009455150391691248,EXPR_FDCSP,-0.2136626279666669,-0.002020212280508812,6
37,EXPR_PC37,0.009455150391691248,EXPR_ABCB5,-0.21187596958906368,-0.002003319156849998,7
37,EXPR_PC37,0.009455150391691248,EXPR_BEX1,-0.2035177703349504,-0.0019242911258986355,8
37,EXPR_PC37,0.009455150391691248,EXPR_AGR2,-0.1869655499350683,-0.0017677873927013307,9
37,EXPR_PC37,0.009455150391691248,EXPR_KRT23,-0.18272723050562126,-0.0017277134450878818,10
38,EXPR_PC38,-0.1113360061051365,EXPR_HEPACAM,0.500095175396917,-0.05567859950114045,1
38,EXPR_PC38,-0.1113360061051365,EXPR_PRSS3,0.28838946259073034,-0.032108130967658584,2
38,EXPR_PC38,-0.1113360061051365,EXPR_PCSK2,-0.21473134372159247,0.02390733019555138,3
38,EXPR_PC38,-0.1113360061051365,EXPR_CACNG4,-0.20500894354988483,0.02282487699067756,4
38,EXPR_PC38,-0.1113360061051365,EXPR_CLDN10,-0.201260680726046,0.022407560378038986,5
38,EXPR_PC38,-0.1113360061051365,EXPR_AP1M2,0.19851188037629658,-0.022101519925517482,6
38,EXPR_PC38,-0.1113360061051365,EXPR_KIF1A,0.19823909898679143,-0.02207114953507017,7
38,EXPR_PC38,-0.1113360061051365,EXPR_MAGEA12,0.19522825792929008,-0.021735934516710603,8
38,EXPR_PC38,-0.1113360061051365,EXPR_FXYD3,-0.19179998879045293,0.02135424472293898,9
38,EXPR_PC38,-0.1113360061051365,EXPR_COL11A1,0.18790493973127906,-0.02092058551710699,10
39,EXPR_PC39,0.026326289834565166,EXPR_CACNG4,0.42663226360823375,0.01123164462452697,1
39,EXPR_PC39,0.026326289834565166,EXPR_NEU4,-0.3075102748549388,-0.008095604622937916,2
39,EXPR_PC39,0.026326289834565166,EXPR_COL11A1,0.2973692141500109,0.007828628119590064,3
39,EXPR_PC39,0.026326289834565166,EXPR_AP1M2,-0.2492892167510724,-0.00656286017282047,4
39,EXPR_PC39,0.026326289834565166,EXPR_PPP1R1B,0.24792658126769093,0.006526987036146107,5
39,EXPR_PC39,0.026326289834565166,EXPR_DNER,-0.24246841848610323,-0.006383293860793792,6
39,EXPR_PC39,0.026326289834565166,EXPR_ETNPPL,0.22896074954324983,0.006027687053214879,7
39,EXPR_PC39,0.026326289834565166,EXPR_CXCL5,-0.1955231446566333,-0.00514739897559614,8
39,EXPR_PC39,0.026326289834565166,EXPR_CST1,-0.1889052916733605,-0.004973175459875958,9
39,EXPR_PC39,0.026326289834565166,EXPR_CHGA,0.16598774034937144,0.0043698413614221,10
40,EXPR_PC40,-0.0023544257453857066,EXPR_CHGA,0.4022011848718012,-0.0009469528244868048,1
40,EXPR_PC40,-0.0023544257453857066,EXPR_CTNND2,0.3838601432451831,-0.0009037702038839043,2
40,EXPR_PC40,-0.0023544257453857066,EXPR_BMP7,-0.253583548347322,0.0005970436348351959,3
40,EXPR_PC40,-0.0023544257453857066,EXPR_KLK6,0.25185287276320373,-0.0005929688876830375,4
40,EXPR_PC40,-0.0023544257453857066,EXPR_TTYH1,-0.23948898630550003,0.0005638590350939942,5
40,EXPR_PC40,-0.0023544257453857066,EXPR_CACNG4,-0.2390061626200808,0.0005627222625785611,6
40,EXPR_PC40,-0.0023544257453857066,EXPR_KIF1A,0.20515376866840554,-0.00048301931471579754,7
40,EXPR_PC40,-0.0023544257453857066,EXPR_TCN1,-0.19413508641966137,0.0004570766455491298,8
40,EXPR_PC40,-0.0023544257453857066,EXPR_DNER,-0.1901607668380591,0.0004477194052058148,9
40,EXPR_PC40,-0.0023544257453857066,EXPR_PRSS3,-0.16053145163097535,0.0003779593826641086,10
41,EXPR_PC41,-0.0036741019738533187,EXPR_DFNB18,0.39788929191426925,-0.001461885832797316,1
41,EXPR_PC41,-0.0036741019738533187,EXPR_HOMG2,-0.3721040146302476,0.001367148094631737,2
41,EXPR_PC41,-0.0036741019738533187,EXPR_ETNPPL,-0.26096527831976035,0.0009588130441818122,3
41,EXPR_PC41,-0.0036741019738533187,EXPR_AQP4,-0.2513689307639924,0.0009235550846853827,4
41,EXPR_PC41,-0.0036741019738533187,EXPR_CTNND2,0.202976522701225,-0.0007457564427024537,5
41,EXPR_PC41,-0.0036741019738533187,EXPR_AGR2,-0.19907327422607834,0.0007314155097754775,6
41,EXPR_PC41,-0.0036741019738533187,EXPR_PLA2G2A,0.18119338740653027,-0.0006657229823195019,7
41,EXPR_PC41,-0.0036741019738533187,EXPR_ADCY2,0.17977034974244258,-0.0006604945968290097,8
41,EXPR_PC41,-0.0036741019738533187,EXPR_TCN1,0.17761189038780728,-0.000652564197053662,9
41,EXPR_PC41,-0.0036741019738533187,EXPR_PGC,-0.16740617445185252,0.0006150673559887843,10
42,EXPR_PC42,0.03659650295679623,EXPR_CCL21,0.30424035607518213,0.01113413309068214,1
42,EXPR_PC42,0.03659650295679623,EXPR_BMP7,-0.28191815874031195,-0.010317218729914375,2
42,EXPR_PC42,0.03659650295679623,EXPR_TTYH1,0.2381828382213184,0.008716658943224596,3
42,EXPR_PC42,0.03659650295679623,EXPR_DFNB18,-0.23069002710652722,-0.008442448259107426,4
42,EXPR_PC42,0.03659650295679623,EXPR_DNER,0.22955512408698203,0.008400914777396963,5
42,EXPR_PC42,0.03659650295679623,EXPR_HOMG2,-0.2292395912854267,-0.008389367380291878,6
42,EXPR_PC42,0.03659650295679623,EXPR_FABP7,-0.22890368195898153,-0.008377074273633411,7
42,EXPR_PC42,0.03659650295679623,EXPR_ABCC2,-0.22444545444939923,-0.008213918737396912,8
42,EXPR_PC42,0.03659650295679623,EXPR_FXYD3,0.22172075910124378,0.008114204416031773,9
42,EXPR_PC42,0.03659650295679623,EXPR_HEPACAM,0.21333374514274164,0.007807269034900758,10
43,EXPR_PC43,-0.0359813542621971,EXPR_CHGA,0.3911185665910784,-0.014072975703036318,1
43,EXPR_PC43,-0.0359813542621971,EXPR_AP1M2,-0.3795393341976123,0.013656339240202707,2
43,EXPR_PC43,-0.0359813542621971,EXPR_AGR2,0.28445965881927504,-0.010235243757280054,3
43,EXPR_PC43,-0.0359813542621971,EXPR_DNER,0.2737618113681356,-0.009850320718297664,4
43,EXPR_PC43,-0.0359813542621971,EXPR_CTNND2,-0.24797622325863716,0.008922520337670704,5
43,EXPR_PC43,-0.0359813542621971,EXPR_PCSK2,-0.22964580576741211,0.008262967092144961,6
43,EXPR_PC43,-0.0359813542621971,EXPR_KLK6,-0.19325248277341245,0.006953486044719295,7
43,EXPR_PC43,-0.0359813542621971,EXPR_SYT13,-0.1841090643600769,0.006624493467621573,8
43,EXPR_PC43,-0.0359813542621971,EXPR_ABCC2,0.1794505548633751,-0.006456873987086936,9
43,EXPR_PC43,-0.0359813542621971,EXPR_ETNPPL,-0.1591563695086899,0.005726661714377315,10
44,EXPR_PC44,-0.05105133164030826,EXPR_TCN1,0.48436100289924144,-0.024727274192641487,1
44,EXPR_PC44,-0.05105133164030826,EXPR_BMP7,-0.2751810721474904,0.014048360175337126,2
44,EXPR_PC44,-0.05105133164030826,EXPR_PCSK2,0.2489499000963784,-0.012709223911641825,3
44,EXPR_PC44,-0.05105133164030826,EXPR_CCL21,-0.20513345559170226,0.01047233607193444,4
44,EXPR_PC44,-0.05105133164030826,EXPR_DFNB18,-0.19884686318284286,0.010151397157982314,5
44,EXPR_PC44,-0.05105133164030826,EXPR_ETNPPL,-0.19254328894105682,0.009829591298845591,6
44,EXPR_PC44,-0.05105133164030826,EXPR_PPP1R1B,0.18823947393676632,-0.00960987581174302,7
44,EXPR_PC44,-0.05105133164030826,EXPR_NEU4,0.18702768284947255,-0.009548012263066816,8
44,EXPR_PC44,-0.05105133164030826,EXPR_FGFR2,0.18651917313524755,-0.009522052165003597,9
44,EXPR_PC44,-0.05105133164030826,EXPR_DKFZp547D155,-0.1747906486392932,0.008923295371309153,10
45,EXPR_PC45,-0.009602022701068535,EXPR_CXCL14,0.29036098485968975,-0.0027880527681273582,1
45,EXPR_PC45,-0.009602022701068535,EXPR_FGFR2,-0.279905801056307,0.0026876618559034332,2
45,EXPR_PC45,-0.009602022701068535,EXPR_PRSS3,0.2763925822871857,-0.0026539278495285104,3
45,EXPR_PC45,-0.009602022701068535,EXPR_ADCY2,0.26842947441098874,-0.0025774659069302095,4
45,EXPR_PC45,-0.009602022701068535,EXPR_TCN1,0.2635338207850994,-0.0025304577296778514,5
45,EXPR_PC45,-0.009602022701068535,EXPR_DKFZp547D155,0.25791510930208217,-0.0024765067344671653,6
45,EXPR_PC45,-0.009602022701068535,EXPR_PCSK2,-0.20842776407221608,0.0020013281221543757,7
45,EXPR_PC45,-0.009602022701068535,EXPR_HEPACAM,-0.20015970167129213,0.0019219379992868526,8
45,EXPR_PC45,-0.009602022701068535,EXPR_EDM1,0.19903414927180108,-0.0019111304195956974,9
45,EXPR_PC45,-0.009602022701068535,EXPR_GPRC5A,-0.194244600387618,0.001865141062481894,10
46,EXPR_PC46,-0.03765548550425093,EXPR_AGR2,0.38046654189941004,-0.014326652353345713,1
46,EXPR_PC46,-0.03765548550425093,EXPR_EDM1,0.3782750713900086,-0.014244131467345954,2
46,EXPR_PC46,-0.03765548550425093,EXPR_TCN1,0.2785128373371128,-0.010487536109095448,3
46,EXPR_PC46,-0.03765548550425093,EXPR_ADCY2,-0.2765307510644035,0.010412899688185267,4
46,EXPR_PC46,-0.03765548550425093,EXPR_MUC5B,-0.23214402918652502,0.008741496125931596,5
46,EXPR_PC46,-0.03765548550425093,EXPR_KIF1A,0.23005862209530575,-0.008662969109437728,6
46,EXPR_PC46,-0.03765548550425093,EXPR_SYT13,-0.21251584957217476,0.008002387492988598,7
46,EXPR_PC46,-0.03765548550425093,EXPR_PRSS3,-0.18166174996834267,0.0068405613926097834,8
46,EXPR_PC46,-0.03765548550425093,EXPR_PPP1R1B,-0.1780563541626309,0.006704798463110718,9
46,EXPR_PC46,-0.03765548550425093,EXPR_CTNND2,0.17295183619336618,-0.006512585360712881,10
47,EXPR_PC47,0.07224213809624275,EXPR_ESRP1,0.3697423906183439,0.02671098084308533,1
47,EXPR_PC47,0.07224213809624275,EXPR_FABP7,0.3025015235037512,0.021853356835281817,2
47,EXPR_PC47,0.07224213809624275,EXPR_BMP7,-0.28468829305431076,-0.020566490981213142,3
47,EXPR_PC47,0.07224213809624275,EXPR_ADAM6,-0.23928029192730263,-0.017286119893121475,4
47,EXPR_PC47,0.07224213809624275,EXPR_KLK6,0.23132322132071337,0.0167112840995187,5
47,EXPR_PC47,0.07224213809624275,EXPR_CLDN10,-0.22100088822571007,-0.015965576686594055,6
47,EXPR_PC47,0.07224213809624275,EXPR_SFRP1,-0.21684351378864686,-0.015665239068393944,7
47,EXPR_PC47,0.07224213809624275,EXPR_ETNPPL,-0.21501584059028658,-0.0155332040488032,8
47,EXPR_PC47,0.07224213809624275,EXPR_CD24,0.2034816612327714,0.014699950270830755,9
47,EXPR_PC47,0.07224213809624275,EXPR_AP1M2,-0.2023375898843695,-0.014617300110487551,10
48,EXPR_PC48,0.0007240029274064051,EXPR_ESRP1,0.30960276418864624,0.0002241533076056948,1
48,EXPR_PC48,0.0007240029274064051,EXPR_GPRC5A,0.2643731289693387,0.00019140691930139228,2
48,EXPR_PC48,0.0007240029274064051,EXPR_AQP4,-0.2580003210107757,-0.00018679298768359384,3
48,EXPR_PC48,0.0007240029274064051,EXPR_ABCC2,0.2557328585636401,0.00018515133823408358,4
48,EXPR_PC48,0.0007240029274064051,EXPR_ABCB5,-0.24320286322107762,-0.00017607958492567972,5
48,EXPR_PC48,0.0007240029274064051,EXPR_SFRP1,-0.2340162301822264,-0.00016942843571254304,6
48,EXPR_PC48,0.0007240029274064051,EXPR_CLDN10,0.23184561530138728,0.00016785690418454362,7
48,EXPR_PC48,0.0007240029274064051,EXPR_DNER,0.21782347749371547,0.0001577048353632932,8
48,EXPR_PC48,0.0007240029274064051,EXPR_PPP1R1B,0.21152127071616372,0.00015314201920722524,9
48,EXPR_PC48,0.0007240029274064051,EXPR_ADAM6,0.2103323789352361,0.00015228125807746423,10
49,EXPR_PC49,0.02514105384405629,EXPR_AGR2,0.3621534526271655,0.009104919452310456,1
49,EXPR_PC49,0.02514105384405629,EXPR_FXYD3,-0.30454765724683813,-0.0076566490489239575,2
49,EXPR_PC49,0.02514105384405629,EXPR_CCL21,0.26868401065936864,0.006754999179024181,3
49,EXPR_PC49,0.02514105384405629,EXPR_GPRC5A,0.25186267033931703,0.006332092956308569,4
49,EXPR_PC49,0.02514105384405629,EXPR_CXCL14,-0.2346108216352719,-0.005898363299130657,5
49,EXPR_PC49,0.02514105384405629,EXPR_ADAM6,-0.23338869049747188,-0.005867637634390729,6
49,EXPR_PC49,0.02514105384405629,EXPR_TTYH1,0.23293526166473852,0.005856237955692532,7
49,EXPR_PC49,0.02514105384405629,EXPR_FGFR2,-0.22045768050275336,-0.005542538415855481,8
49,EXPR_PC49,0.02514105384405629,EXPR_AQP4,0.2109251450068697,0.005302880427683092,9
49,EXPR_PC49,0.02514105384405629,EXPR_CTNND2,0.18784515194750942,0.00472262507945727,10
50,EXPR_PC50,-0.0004996556027957804,EXPR_DNER,0.28400844216330684,-0.00014190640936819762,1
50,EXPR_PC50,-0.0004996556027957804,EXPR_DKFZp547D155,-0.27254973418797107,0.00013618100172752042,2
50,EXPR_PC50,-0.0004996556027957804,EXPR_DFNB18,0.2677819434900564,-0.00013379874839234974,3
50,EXPR_PC50,-0.0004996556027957804,EXPR_FGFR2,-0.24691274679917252,0.00012337133733990245,4
50,EXPR_PC50,-0.0004996556027957804,EXPR_CTNND2,-0.2469125725912013,0.00012337125029591357,5
50,EXPR_PC50,-0.0004996556027957804,EXPR_CD24,0.23344222664542288,-0.00011664071647250796,6
50,EXPR_PC50,-0.0004996556027957804,EXPR_SFRP1,-0.23227100443493984,0.00011605550873292125,7
50,EXPR_PC50,-0.0004996556027957804,EXPR_AGR2,-0.2068393069466049,0.00010334841859426732,8
50,EXPR_PC50,-0.0004996556027957804,EXPR_TTYH1,0.2031529999368212,-0.00010150653464320354,9
50,EXPR_PC50,-0.0004996556027957804,EXPR_CLDN10,-0.20200027577321114,0.00010093056955637769,10
